Count;Country;code;cid;year;fstgdp;institutions;judicial;electoral;media;currcrisis;debtcrisis;bankcrisis;inflation;tradegdp;gini;debtgdp;labor;tariffs;kofglobal;koftrade;conflicts;unemployment;realconsumption;realgrosscapform;pbalance;placebo;war;independent;advanced;populist;leftpop;rightpop;popepc;populist_takeover;leftpop_takeover;rightpop_takeover;populist5;populist15
2314;Ecuador;ECU;16;1934;25.397932;-1.5757023;0.184;0.18;0.66;1;0;0;0.013572407;0.31372777;;0.38123032;;;;;0;;;;;0;0;1;0;1;0;1;0;0;0;0;0;0
2315;Ecuador;ECU;16;1935;25.397932;-1.7049005;0.17;0.105;0.66;0;0;0;0.009579148;0.33765754;;0.1860443;;;;;0;;;;;1;0;1;0;1;0;1;0;0;0;0;0;0
2316;Ecuador;ECU;16;1936;25.653538;-1.8530314;0.17;0;0.66;0;0;0;0.02457106;0.34277424;;0.15957154;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
2317;Ecuador;ECU;16;1937;25.909143;-1.8530314;0.17;0;0.66;0;0;0;0.06183028;0.3819796;;0.17994131;;;;;0;;;;;1;0;1;0;0;0;0;0;0;0;0;0;0
2318;Ecuador;ECU;16;1938;26.16475;-1.6442374;0.17;0.148;0.66;1;0;0;0.037621606;0.3456626;;0.15869023;;;;;0;;;;;1;0;1;0;0;0;0;0;0;0;0;0;0
2319;Ecuador;ECU;16;1939;26.420355;-1.6157238;0.182;0.154;0.66;0;0;0;0.424963;0.15166667;;0.1651088;;;;;1;;;;;1;1;1;0;0;0;0;0;0;0;0;0;0
2320;Ecuador;ECU;16;1940;27.535727;-1.7156585;0.171;0.12;0.64;0;0;0;0.07565546;0.15400001;;0.13964318;;;;;;;;;;1;1;1;0;0;0;0;0;0;0;0;0;0
2321;Ecuador;ECU;16;1941;27.082607;-1.7142478;0.171;0.121;0.64;0;0;0;-0.07565546;0.1595;;0.15374777;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
2322;Ecuador;ECU;16;1942;27.628674;-1.7142478;0.171;0.121;0.64;0;0;0;0.14011526;0.17884617;;0.096365005;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
2323;Ecuador;ECU;16;1943;30.347391;-1.7142478;0.171;0.121;0.64;0;0;0;0.06553173;0.16222222;;0.07817776;;;;;;;;;;0;1;1;0;0;0;0;0;0;0;0;0;0
2324;Ecuador;ECU;16;1944;29.952364;-1.842815;0.154;0.05;0.64;0;0;0;0.17558861;0.1676087;;0.058395498;;;;;;;;;;0;1;1;0;1;0;1;0;0;0;0;0;0
2325;Ecuador;ECU;16;1945;29.324968;-1.891634;0.167;0;0.64;0;0;0;0.1449194;0.11416668;;0.1691718;;;;;;;;;;0;1;1;0;1;0;1;0;0;0;0;0;0
2326;Ecuador;ECU;16;1946;31.997211;-1.891634;0.167;0;0.64;0;0;0;0.20520926;0.121842116;;0.16171387;;;;;0;;;;;0;0;1;0;1;0;1;0;0;0;0;0;0
2327;Ecuador;ECU;16;1947;34.541653;-1.5177417;0.178;0.252;0.64;0;0;0;0.49948025;0.12479167;;0.23739581;;;;;0;;;;;1;0;1;0;1;0;1;0;0;0;0;0;0
2328;Ecuador;ECU;16;1948;38.21308;-1.1784036;0.201;0.364;0.64;0;0;0;0.11536169;0.116165325;;0.22858879;;;;;1;;;;;1;0;1;0;0;0;0;0;0;0;0;0;0
2329;Ecuador;ECU;16;1949;37.818054;-1.065542;0.201;0.444;0.64;0;0;0;-0.020663261;0.091103226;;0.2277461;;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
2330;Ecuador;ECU;16;1950;39.89776;-1.0598989;0.201;0.448;0.64;0;0;0;-0.008677006;0.11916667;;0.094962046;0.59269327;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
2331;Ecuador;ECU;16;1951;39.305218;-1.0570773;0.201;0.45;0.64;0;0;0;0.11090088;0.121500015;;0.09895632;0.59269327;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0
2332;Ecuador;ECU;16;1952;43.02312;-1.102222;0.201;0.418;0.64;0;0;0;0;0.12456743;;0.09058048;0.59269327;;;;2;;;;;0;0;1;0;1;0;1;1;1;0;1;0;0
2333;Ecuador;ECU;16;1953;42.802372;-1.1346698;0.201;0.395;0.64;0;0;0;0;0.13032258;;0.074005134;0.59269327;;;;2;;;;;0;0;1;0;1;0;1;1;0;0;0;1;1
2334;Ecuador;ECU;16;1954;45.04473;-1.1064544;0.201;0.415;0.64;0;0;0;0.060528755;0.16413;;0.07459315;0.59269327;;;;0;;;;;0;0;1;0;1;0;1;1;0;0;0;1;1
2335;Ecuador;ECU;16;1955;45.009876;-1.0867035;0.201;0.429;0.64;0;0;0;0;0.14669318;;0.081390336;0.59269327;;;;0;;;;;0;0;1;0;1;0;1;1;0;0;0;1;1
2336;Ecuador;ECU;16;1956;45.416523;-1.0881143;0.201;0.428;0.64;0;0;0;-0.060528755;0.13941137;;0.091425486;0.59269327;;;;0;;;;;1;0;1;0;1;0;1;1;0;0;0;1;1
2337;Ecuador;ECU;16;1957;46.18334;-1.0895251;0.201;0.427;0.64;0;0;0;0.060528755;0.1460375;;0.08741462;0.59269327;;;;0;;;;;0;0;1;0;0;0;0;0;0;0;0;1;1
2338;Ecuador;ECU;16;1958;46.241432;-1.0470529;0.207;0.45;0.64;0;0;0;0;0.1479125;;0.0963338;0.59269327;;;;1;;;;;0;0;1;0;0;0;0;0;0;0;0;0;1
2339;Ecuador;ECU;16;1959;47.36842;-1.0244806;0.207;0.466;0.64;0;0;0;0;0.13737115;;0.09778598;0.59269327;;;;3;;;;;0;0;1;0;0;0;0;0;0;0;0;0;1
2340;Ecuador;ECU;16;1960;49.01824;-1.0498744;0.207;0.448;0.64;0;0;0;0;0.13298689;;0.113239;0.59269327;;;;1;;1594.580477;4616520328;;0;0;1;0;1;0;1;1;1;0;1;0;1
2341;Ecuador;ECU;16;1961;48.80911;-1.0882633;0.195;0.435;0.64;0;0;0;0.057218075;0.12629342;;0.16305314;0.59269327;;;;2;;1632.032682;4769029133;;1;0;1;0;1;0;1;1;0;0;0;1;1
2342;Ecuador;ECU;16;1962;49.91286;-1.0444913;0.206;0.453;0.64;0;0;0;0;0.13613108;;0.15960625;0.59269327;;;;1;;1693.751598;4564138885;;0;0;1;0;0;0;0;0;0;0;0;1;1
2343;Ecuador;ECU;16;1963;49.692112;-1.9380827;0.147;0.244;0.64;0;0;0;0.05412054;0.16194788;;0.16917478;0.59269327;;;;0;;1693.580096;4705985980;;1;0;1;0;0;0;0;0;0;0;0;1;1
2344;Ecuador;ECU;16;1964;51.644012;-2.2823107;0.147;0;0.64;0;0;0;0.05121088;0.17025891;;0.18535002;0.59269327;;;;2;;1786.735728;5009612932;;0;0;1;0;0;0;0;0;0;0;0;1;1
2345;Ecuador;ECU;16;1965;54.95527;-2.2823107;0.147;0;0.64;0;0;0;0.04883957;0.17286965;;0.20286956;0.59269327;;;;3;;1779.516701;5129209502;;0;0;1;0;0;0;0;0;0;0;0;1;1
2346;Ecuador;ECU;16;1966;54.73452;-1.9965012;0.147;0;0.64;0;0;0;0.046565056;0.17434289;;0.22370833;0.59269327;;;;4;;1740.428693;5013514990;;1;0;1;0;0;0;0;0;0;0;0;0;1
2347;Ecuador;ECU;16;1967;55.942837;-1.618801;0.202;0;0.64;0;0;0;0.044380188;0.19409496;;0.20822982;0.59269327;;;;1;;1746.367191;5734811904;;0;0;1;0;0;0;0;0;0;0;0;0;1
2348;Ecuador;ECU;16;1968;57.302197;-1.0235357;0.202;0.27;0.64;0;0;0;0.042602062;0.20422542;;0.24261984;0.59269327;;;;0;;1776.613463;5781433389;;0;0;1;0;1;0;1;1;1;0;1;0;1
2349;Ecuador;ECU;16;1969;58.661556;-0.7498462;0.202;0.464;0.64;0;0;0;0.040756702;0.1633386;;0.28509763;0.59269327;;;;2;;1819.41609;5984923365;;0;0;1;0;1;0;1;1;0;0;0;1;1
2350;Ecuador;ECU;16;1970;60.93877;-1.4577593;0.199;0.219;0.64;0;0;0;0.039260864;0.21683992;;0.35342735;0.59269327;;39.2504;16.62985;2;;1920.064565;6227001254;;0;0;1;0;1;0;1;1;0;0;0;1;1
2351;Ecuador;ECU;16;1971;62.576973;-1.7967913;0.181;0;0.64;1;0;0;0.109212875;0.23364326;;0.33464843;0.5921546;;39.900875;17.861643;0;;1962.177239;7341793964;;0;0;1;0;1;0;1;1;0;0;0;1;1
2352;Ecuador;ECU;16;1972;64.51725;-2.2442732;0.127;0;0.64;0;0;0;0.06667137;0.2308324;;0.27602103;0.582918;;41.151882;18.89517;0;;1867.675974;7089248739;;1;0;1;0;1;0;1;1;0;0;0;1;1
2353;Ecuador;ECU;16;1973;70.4659;-2.2542975;0.121;0;0.64;0;0;0;0.12140131;0.28822225;;0.19399361;0.55649424;;41.87405;20.318327;0;;1904.215373;6782785356;;0;0;1;0;0;0;0;0;0;0;0;1;1
2354;Ecuador;ECU;16;1974;72.46427;-2.2676635;0.113;0;0.64;0;0;0;0.20579004;0.33367103;;0.13872385;0.5149263;;39.92859;19.764935;0;;2144.002792;6509008549;;0;0;1;0;0;0;0;0;0;0;0;0;1
2355;Ecuador;ECU;16;1975;74.09086;-2.2676635;0.113;0;0.64;0;0;0;0.15086293;0.29989535;;0.15084662;0.53707874;;39.92775;17.503065;0;;2379.231338;8760940898;;0;0;1;0;0;0;0;0;0;0;0;0;1
2356;Ecuador;ECU;16;1976;78.958984;-2.250956;0.123;0;0.64;0;0;0;0.095305204;0.28883725;;0.1616189;0.5202825;;40.341732;18.815014;0;;2484.720525;9154621304;;1;0;1;0;0;0;0;0;0;0;0;0;1
2357;Ecuador;ECU;16;1977;81.596375;-2.250956;0.123;0;0.64;0;0;0;0.11978769;0.3031214;;0.30383423;0.48843515;;42.16372;18.895308;1;;2508.704405;9990063551;;0;0;1;0;0;0;0;0;0;0;0;0;1
2358;Ecuador;ECU;16;1978;84.83792;-1.8174024;0.141;0.286;0.64;0;0;0;0.10696101;0.28432882;;0.4595245;0.48102185;;44.849445;18.9694;0;;2499.016554;10914413531;;0;0;1;0;0;0;0;0;0;0;0;0;1
2359;Ecuador;ECU;16;1979;86.952484;-0.52592075;0.142;0.465;0.662;0;0;0;0.09665227;0.29101843;;0.41869962;0.45041072;;45.90697;19.398758;0;;2626.818708;10540117079;;1;0;1;0;0;0;0;0;0;0;0;0;1
2360;Ecuador;ECU;16;1980;88.439644;0.49854708;0.421;0.756;0.75;0;0;0;0.12360835;0.26841444;;0.42485186;0.49009162;;47.228497;19.492163;0;;2760.10666;10789342417;;0;0;1;0;0;0;0;0;0;0;0;0;1
2361;Ecuador;ECU;16;1981;89.555016;0.49854708;0.421;0.756;0.75;0;0;1;0.16076684;0.22856182;;0.4642364;0.4665867;;48.100647;16.956009;4;;2888.198621;10643304326;;1;0;1;0;0;0;0;0;0;0;0;0;1
2362;Ecuador;ECU;16;1982;88.125946;0.49854708;0.421;0.756;0.75;1;1;0;0.1470573;0.2373634;;0.48965278;0.451732;;47.4682;15.694246;4;;2904.458401;10645975004;;0;0;1;0;0;0;0;0;0;0;0;0;1
2363;Ecuador;ECU;16;1983;84.001396;0.47839284;0.421;0.756;0.738;0;0;0;0.3968804;0.23398031;;0.63939184;0.41472518;;50.5063;14.743707;1;;2726.482706;9009901629;;0;0;1;0;0;0;0;0;0;0;0;0;1
2364;Ecuador;ECU;16;1984;85.14;0.56021756;0.421;0.814;0.738;0;0;0;0.270288;0.26563066;;0.74487597;0.4165601;;53.710625;14.81483;1;;2707.274851;9054420109;;1;0;1;0;0;0;0;0;0;0;0;0;0
2365;Ecuador;ECU;16;1985;86.44127;0.4839277;0.349;0.819;0.76;0;0;0;0.24741435;0.30398652;;0.75947464;0.40938702;;53.10764;15.984846;0;;2747.269224;9764543558;;0;0;1;0;0;0;0;0;0;0;0;0;0
2366;Ecuador;ECU;16;1986;86.69688;0.49380308;0.349;0.826;0.76;0;0;0;0.20656645;0.29714027;;0.9412755;0.4422952;;54.52587;16.60057;4;;2686.920515;10263808051;;0;0;1;0;0;0;0;0;0;0;0;0;0
2367;Ecuador;ECU;16;1987;79.17974;0.49944618;0.349;0.83;0.76;0;0;0;0.2587136;0.32306898;47.9;1.2256271;0.45011407;;55.675716;18.933619;1;;2789.223731;10840652973;;0;0;1;0;0;0;0;0;0;0;0;0;0
2368;Ecuador;ECU;16;1988;85.418846;0.48110616;0.349;0.817;0.76;0;0;0;0.4578328;0.3381763;48.1;1.2789742;0.4138509;;57.561623;19.39663;4;;2646.780032;9868501547;;1;0;1;0;0;0;0;0;0;0;0;0;0
2369;Ecuador;ECU;16;1989;83.39723;0.63021106;0.422;0.816;0.777;0;0;0;0.5633021;0.33701727;48.2;1.2988026;0.38906765;;57.952377;19.147781;0;;2587.909289;10029889883;;0;0;1;0;0;0;0;0;0;0;0;0;0
2370;Ecuador;ECU;16;1990;83.58313;0.62597877;0.422;0.813;0.777;0;0;0;0.39534563;0.32406497;48.3;1.1533595;0.3553567;;56.988922;20.416851;0;;2682.594063;9849136054;;0;0;1;0;0;0;0;0;0;0;0;0;0
2371;Ecuador;ECU;16;1991;86.917625;0.624568;0.422;0.812;0.777;0;0;0;0.39760947;0.3650204;48.5;1.0950444;0.34843767;;55.28054;21.412113;2;4.62;2726.700928;9968735048;;0;0;1;0;0;0;0;0;0;0;0;0;0
2372;Ecuador;ECU;16;1992;89.00895;0.6217464;0.422;0.81;0.777;0;0;0;0.43414187;0.36739886;48.6;1.0573883;0.35355994;;53.531895;22.553226;5;4.68;2692.175264;10454979986;;1;0;1;0;0;0;0;0;0;0;0;0;0
2373;Ecuador;ECU;16;1993;89.10189;0.4915747;0.358;0.809;0.764;0;0;0;0.37143815;0.35616976;48.7;0.9456385;0.35868222;8.15;58.258945;24.576014;5;4.77;2715.24857;9531119219;;0;0;1;0;0;0;0;0;0;0;0;0;0
2374;Ecuador;ECU;16;1994;90.70524;0.4929855;0.358;0.81;0.764;0;0;0;0.24259317;0.38394657;48.9;0.8063135;0.3638045;11.47;57.45354;25.920992;9;4.8;2774.438079;10269140177;;0;0;1;0;0;0;0;0;0;0;0;0;0
2375;Ecuador;ECU;16;1995;90.67039;0.49439624;0.358;0.811;0.764;1;0;0;0.20604062;0.4050368;49;0.6749622;0.36892676;11.05;56.496456;27.49039;1;4.8;2822.720712;9995031073;1.6331226;0;0;1;0;0;0;0;0;0;0;0;0;0
2376;Ecuador;ECU;16;1996;90.14755;0.47909963;0.348;0.812;0.764;0;0;1;0.21809089;0.378089;49.1;0.66299915;0.374049;10.95;55.22022;28.068695;0;4.8;2797.855441;9516939703;0.24445774;0;0;1;0;1;0;1;1;1;0;1;0;0
2377;Ecuador;ECU;16;1997;91.92518;0.5609658;0.397;0.812;0.764;0;0;0;0.26735532;0.3786784;49.3;0.5883286;0.37917128;10.39;56.168697;27.945711;8;4.79;2902.982719;10588101595;1.0507072;1;0;1;0;1;0;1;1;0;0;0;1;1
2378;Ecuador;ECU;16;1998;92.90113;0.5468581;0.397;0.802;0.764;0;0;0;0.30817962;0.38289127;49.4;0.67258364;0.38878837;10.7;60.952824;27.80306;3;4.79;3039.99369;11743722142;-1.3127877;1;0;1;0;0;0;0;0;0;0;0;1;1
2379;Ecuador;ECU;16;1999;86.929245;0.5297798;0.391;0.797;0.764;0;1;0;0.42030716;0.45071474;49.9;1.0065309;0.40995184;11.11;68.49434;30.923609;3;4.82;2616.951904;8204095294;2.2114396;0;0;1;0;0;0;0;0;0;0;0;1;1
2380;Ecuador;ECU;16;2000;86.61555;0.22520278;0.337;0.797;0.764;0;0;0;0.6734245;0.5352646;49.8;0.88194835;0.43111533;9.58;67.555145;35.269478;4;4.8;2588.273263;9118330235;5.4635453;1;0;1;0;0;0;0;0;0;0;0;1;1
2381;Ecuador;ECU;16;2001;88.78819;0.22520278;0.337;0.797;0.764;0;0;0;0.32179785;0.45901376;49.5;0.6667561;0.4522788;11.16;62.835503;32.181458;4;4.25;2731.571495;12189368465;4.101926;0;0;1;0;0;0;0;0;0;0;0;1;1
2382;Ecuador;ECU;16;2002;91.00732;0.22802433;0.337;0.799;0.764;0;0;0;0.11764073;0.41401517;49.1;0.5682363;0.47344226;10.67;46.728664;31.797333;2;4.95;2873.946767;14368370997;3.6472063;0;0;1;0;0;0;0;0;0;0;0;0;1
2383;Ecuador;ECU;16;2003;91.71604;0.24458268;0.341;0.806;0.764;0;0;0;0.0763073;0.39981318;48.8;0.50661045;0.49460575;9.9;47.300816;30.975103;0;5.66;2910.123365;12847579840;3.5249531;1;0;1;0;0;0;0;0;0;0;0;0;1
2384;Ecuador;ECU;16;2004;97.06053;0.2412412;0.339;0.806;0.764;0;0;0;0.02705288;0.45788652;48.5;0.44572362;0.51576924;8.95;51.808445;31.708326;2;5;3045.766234;13704767498;4.0444417;0;0;1;0;0;0;0;0;0;0;0;0;1
2385;Ecuador;ECU;16;2005;100;0.26630226;0.354;0.806;0.764;0;0;0;0.023792267;0.5490173;48.1;0.3909038;0.5369327;8.69;52.682747;31.229212;4;3.78;3127.839156;15859304711;2.5848346;1;0;1;0;0;0;0;0;0;0;0;0;1
2386;Ecuador;ECU;16;2006;102.66928;0.3440547;0.371;0.807;0.75;0;0;0;0.032454967;0.572428;47.6;0.3230715;0.5580962;6.16;52.44892;31.57513;2;3.55;3209.747621;17091927244;4.766742;0;0;1;0;0;0;0;0;0;0;0;0;1
2387;Ecuador;ECU;16;2007;103.17725;0.15703982;0.345;0.772;0.779;0;0;0;0.022506714;0.58296406;47;0.3048655;0.57925963;5.9;50.771828;34.995537;2;3.14;3290.259234;17816665578;4.287135;0;0;1;0;1;1;0;0;0;0;0;0;1
2388;Ecuador;ECU;16;2008;107.93065;-0.059169162;0.248;0.761;0.756;0;1;0;0.08065891;0.6952847;46;0.25300273;0.6004231;5.14;47.404907;35.136448;0;3.92;3410.937401;21822225750;1.7031375;0;0;1;0;1;1;0;0;0;0;0;0;1
2389;Ecuador;ECU;16;2009;106.788635;-0.04738618;0.245;0.761;0.766;0;0;0;0.05031252;0.4920227;45.1;0.18423307;0.6215866;4.5;46.359505;30.674885;0;4.61;3322.611878;20226989443;-3.0117118;0;0;1;0;1;1;0;0;0;0;0;0;1
2390;Ecuador;ECU;16;2010;108.81;-0.12199701;0.219;0.752;0.755;0;0;0;0.034926414;0.56607425;44.3;0.18000293;0.6427501;6.11;44.294098;34.648357;0;4.09;3522.433363;22342692596;-0.7641339;0;0;1;0;1;1;0;0;0;0;0;0;1
2391;Ecuador;ECU;16;2011;115.57909;-0.12703557;0.219;0.752;0.752;0;0;0;0.043773174;0.6066278;43.4;0.17437898;0.66391355;4.2;42.641064;34.637566;0;3.46;3646.536551;24918801570;0.50661117;0;0;1;0;1;1;0;0;0;0;0;0;1
2392;Ecuador;ECU;16;2012;120.28349;-0.13375364;0.219;0.752;0.748;0;0;0;0.049758434;0.5854672;42.9;0.20292282;0.6811814;4.34;42.336517;34.481377;0;3.24;3695.495692;25962967460;-0.1955087;0;0;1;0;1;1;0;0;0;0;0;0;0
2393;Ecuador;ECU;16;2013;124.35781;-0.22470677;0.195;0.735;0.732;0;0;0;0.026854038;0.57962143;42.5;0.23141444;0.6669591;4.745;47.9492;34.02855;1;3.08;3783.139686;28422675792;-3.5497773;0;0;1;0;1;1;0;0;0;0;0;0;0
2394;Ecuador;ECU;16;2014;127.09241;-0.27068996;0.168;0.732;0.734;0;0;0;0.03526306;0.54858315;42.1;0.27798754;0.6669591;4.638221;42.169834;28.359081;3;3.48;3827.021746;29379807731;-4.217761;0;0;1;0;1;1;0;0;0;0;0;0;0
2395;Ecuador;ECU;16;2015;125.176315;-0.24126485;0.168;0.735;0.749;;;0;0.0388999;0.4296233;41.9;0.31265843;0.6669591;7.007384;44.49099;26.593546;10;3.62;3762.140836;26679423000;-4.6879387;0;0;1;0;1;1;0;0;0;0;0;0;0
2396;Ecuador;ECU;16;2016;121.54868;-0.22111063;0.168;0.735;0.761;;;0;0.017135143;0.36669105;41.7;0.35984835;0.6669591;7.321048;46.03619;25.100773;1;4.6;3609.321;23612913846;;0;0;1;0;1;1;0;0;0;0;0;0;0
2397;Ecuador;ECU;16;2017;122.24627;-0.21476744;0.249;0.715;0.701;;;0;0.004164696;0.4034037;41.7;0.4173045;0.6669591;6.2866244;46.90336;36.29399;2;3.84;3678.230892;26384142312;-2.4151561;1;0;1;0;1;1;0;0;0;0;0;0;0
2398;Ecuador;ECU;16;2018;121.6553;0.32390878;0.499;0.746;0.747;;;0;-0.002243519;0.4034037;;;;6.326667;;;4;3.53;3689.279219;26831771645;-0.2496702;0;0;1;0;0;0;0;0;0;0;0;0;0
2399;Ecuador;ECU;16;2019;119.64403;0.2849616;0.497;0.741;0.73;;;0;-0.002243519;0.4034037;;;;;;;12;3.81;3638.330198;25979882267;;0;0;1;0;0;0;0;0;0;0;0;0;0
2400;Egypt, Arab Rep.;EGY;17;1870;;;0.727;0;0.1;0;0;;;;;0.91795814;;;;;;;;;;0;0;;0;;;;;0;0;0;;
2401;Egypt, Arab Rep.;EGY;17;1871;;;0.727;0;0.1;0;0;;0.1220274;;;0.769446;;;;;;;;;;0;0;;0;;;;;0;0;0;;
2402;Egypt, Arab Rep.;EGY;17;1872;;;0.727;0;0.1;0;0;;-0.042925715;;;0.56512856;;;;;;;;;;0;0;;0;;;;;0;0;0;;
2403;Egypt, Arab Rep.;EGY;17;1873;;;0.727;0;0.1;0;0;;-0.042614102;;;1.0575416;;;;;;;;;;0;0;;0;;;;;0;0;0;;
2404;Egypt, Arab Rep.;EGY;17;1874;;;0.727;0;0.1;0;0;;0.015444875;;;1.1107117;;;;;;;;;;0;0;;0;;;;;0;0;0;;
2405;Egypt, Arab Rep.;EGY;17;1875;;;0.727;0;0.1;0;0;;-0.08913803;;;1.055674;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2406;Egypt, Arab Rep.;EGY;17;1876;;;0.727;0;0.1;0;1;;-0.11512196;;;0.9589789;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2407;Egypt, Arab Rep.;EGY;17;1877;;;0.727;0;0.1;0;0;;-0.004383683;;;1.6316708;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2408;Egypt, Arab Rep.;EGY;17;1878;;;0.727;0;0.1;0;0;;-0.005154371;;;2.9573758;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2409;Egypt, Arab Rep.;EGY;17;1879;;;0.576;0;0.339;0;0;;0.10031164;;;1.8293523;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2410;Egypt, Arab Rep.;EGY;17;1880;;;0.576;0;0.339;0;0;;0.01769054;;;1.9599662;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2411;Egypt, Arab Rep.;EGY;17;1881;;;0.576;0;0.339;0;0;;-0.13248205;;;1.9517589;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2412;Egypt, Arab Rep.;EGY;17;1882;;;0.576;0;0.339;0;0;;0.041454554;;;2.2956371;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2413;Egypt, Arab Rep.;EGY;17;1883;;;0.576;0.51;0.339;0;0;;-0.022568464;;;2.0938895;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2414;Egypt, Arab Rep.;EGY;17;1884;;;0.576;0.51;0.339;0;0;;-0.0047822;;;1.9275593;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2415;Egypt, Arab Rep.;EGY;17;1885;;;0.576;0.51;0.339;0;0;;-0.066551924;;;2.2662969;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2416;Egypt, Arab Rep.;EGY;17;1886;;;0.576;0.51;0.339;0;0;;0.035527706;0.6463784;;3.356234;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2417;Egypt, Arab Rep.;EGY;17;1887;;;0.576;0.51;0.339;0;0;;-0.028819323;0.59669983;;2.9312468;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2418;Egypt, Arab Rep.;EGY;17;1888;;;0.576;0.51;0.339;0;0;;-0.064186096;0.5652649;;2.9468172;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2419;Egypt, Arab Rep.;EGY;17;1889;;;0.576;0.51;0.339;0;0;;-0.13161802;0.5700552;;2.830013;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2420;Egypt, Arab Rep.;EGY;17;1890;;;0.576;0.51;0.339;0;0;;0.07649803;0.57932824;;2.777196;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2421;Egypt, Arab Rep.;EGY;17;1891;;;0.576;0.51;0.339;0;0;;0.096903324;0.65153503;;2.6613636;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2422;Egypt, Arab Rep.;EGY;17;1892;;;0.576;0.51;0.339;0;0;;0.019404411;0.61826336;;2.6037648;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2423;Egypt, Arab Rep.;EGY;17;1893;;;0.576;0.51;0.339;0;0;;-0.14992237;0.5769195;;2.5164533;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2424;Egypt, Arab Rep.;EGY;17;1894;20.126139;;0.576;0.51;0.339;0;0;0;-0.0508039;0.6088362;;2.705583;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2425;Egypt, Arab Rep.;EGY;17;1895;21.081217;;0.576;0.51;0.339;0;0;0;-0.057403088;0.54933286;;2.4274178;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2426;Egypt, Arab Rep.;EGY;17;1896;20.993652;;0.576;0.51;0.339;0;0;0;0.09262085;0.5273758;;2.121707;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2427;Egypt, Arab Rep.;EGY;17;1897;21.437532;;0.576;0.51;0.339;0;0;0;0.028066158;0.5526273;;2.2359037;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2428;Egypt, Arab Rep.;EGY;17;1898;21.780901;;0.576;0.51;0.339;0;0;0;0.13292813;0.4883053;;1.9749302;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2429;Egypt, Arab Rep.;EGY;17;1899;23.227005;;0.576;0.51;0.339;0;0;0;-0.06586647;0.5243012;;1.8109806;;;;;;;;;;0;0;;0;;;;;0;0;0;0;0
2430;Egypt, Arab Rep.;EGY;17;1900;21.799318;;0.706;0.316;0.339;0;0;0;0.071281195;0.5254729;;1.6103886;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
2431;Egypt, Arab Rep.;EGY;17;1901;21.535967;;0.706;0.316;0.339;0;0;0;0.001099348;0.5216709;;1.6221578;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
2432;Egypt, Arab Rep.;EGY;17;1902;22.045784;;0.706;0.316;0.339;0;0;0;-0.005509138;0.5241984;;1.5572399;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
2433;Egypt, Arab Rep.;EGY;17;1903;21.868439;;0.706;0.316;0.339;0;0;0;-0.07831979;0.51921314;;1.3944633;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
2434;Egypt, Arab Rep.;EGY;17;1904;21.423267;;0.706;0.316;0.339;0;0;0;-0.026750565;0.54079735;;1.271406;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
2435;Egypt, Arab Rep.;EGY;17;1905;21.012789;;0.706;0.316;0.339;0;0;0;0.14291477;0.5128946;;1.1544274;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
2436;Egypt, Arab Rep.;EGY;17;1906;21.930033;;0.706;0.316;0.339;0;0;0;0.090286136;0.5344119;;1.0118393;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0
